chapter,verse,manuscript,base_reading,ms_reading,type,base_context_10w,ms_context_10w
9,J 9:16,aleph,εν,CONTENT CONTENT,substitution_morphological,CONTENT CONTENT και CONTENT ην εν αυτοις,CONTENT CONTENT και CONTENT ην CONTENT CONTENT αυτοις
9,J 9:16,A,CONTENT CONTENT,των CONTENT,substitution_morphological,CONTENT ουν εκ CONTENT CONTENT τινες ου CONTENT CONTENT ουτος,CONTENT ουν εκ των CONTENT τινες ουτος ο CONTENT ουκ
9,J 9:16,A,ου CONTENT CONTENT,[OMIT],omission,ουν εκ CONTENT CONTENT τινες ου CONTENT CONTENT ουτος παρα CONTENT ο CONTENT,ουν εκ των CONTENT τινες ουτος ο CONTENT ουκ CONTENT
9,J 9:16,A,[ADD],ο CONTENT ουκ CONTENT CONTENT,addition,τινες ου CONTENT CONTENT ουτος παρα CONTENT ο CONTENT οτι,εκ των CONTENT τινες ουτος ο CONTENT ουκ CONTENT CONTENT παρα CONTENT οτι το CONTENT
9,J 9:16,A,ο CONTENT,[OMIT],omission,CONTENT CONTENT ουτος παρα CONTENT ο CONTENT οτι το CONTENT CONTENT ου,ουκ CONTENT CONTENT παρα CONTENT οτι το CONTENT ου CONTENT
9,J 9:16,A,CONTENT CONTENT,CONTENT,substitution_morphological,CONTENT ο CONTENT οτι το CONTENT CONTENT ου CONTENT CONTENT δε CONTENT,CONTENT παρα CONTENT οτι το CONTENT ου CONTENT CONTENT CONTENT πως
9,J 9:16,A,δε,[OMIT],omission,CONTENT CONTENT ου CONTENT CONTENT δε CONTENT πως CONTENT CONTENT CONTENT,το CONTENT ου CONTENT CONTENT CONTENT πως CONTENT CONTENT CONTENT
9,J 9:16,A,CONTENT CONTENT CONTENT CONTENT CONTENT CONTENT,CONTENT CONTENT CONTENT CONTENT CONTENT CONTENT,substitution_morphological,CONTENT CONTENT δε CONTENT πως CONTENT CONTENT CONTENT CONTENT CONTENT CONTENT CONTENT CONTENT και CONTENT ην,ου CONTENT CONTENT CONTENT πως CONTENT CONTENT CONTENT CONTENT CONTENT CONTENT CONTENT CONTENT και CONTENT CONTENT
9,J 9:16,A,CONTENT,CONTENT CONTENT,substitution_morphological,CONTENT CONTENT CONTENT CONTENT και CONTENT ην εν αυτοις,CONTENT CONTENT CONTENT CONTENT και CONTENT CONTENT ην εν αυτοις
9,J 9:16,D,CONTENT CONTENT,των CONTENT,substitution_morphological,CONTENT ουν εκ CONTENT CONTENT τινες ου CONTENT CONTENT ουτος,CONTENT ουν εκ των CONTENT τινες ουκ CONTENT ουτος παρα
9,J 9:16,D,ου CONTENT,ουκ,substitution_morphological,ουν εκ CONTENT CONTENT τινες ου CONTENT CONTENT ουτος παρα CONTENT ο,ουν εκ των CONTENT τινες ουκ CONTENT ουτος παρα CONTENT ο
9,J 9:16,D,CONTENT CONTENT,CONTENT,substitution_morphological,CONTENT ο CONTENT οτι το CONTENT CONTENT ου CONTENT CONTENT δε CONTENT,CONTENT ο CONTENT οτι το CONTENT ου CONTENT CONTENT δε CONTENT
9,J 9:16,D,CONTENT,CONTENT,substitution_morphological,CONTENT ου CONTENT CONTENT δε CONTENT πως CONTENT CONTENT CONTENT CONTENT,CONTENT ου CONTENT CONTENT δε CONTENT πως CONTENT CONTENT CONTENT CONTENT
9,J 9:16,D,CONTENT CONTENT,CONTENT,substitution_morphological,CONTENT CONTENT δε CONTENT πως CONTENT CONTENT CONTENT CONTENT CONTENT CONTENT CONTENT,CONTENT CONTENT δε CONTENT πως CONTENT CONTENT CONTENT CONTENT CONTENT CONTENT
9,J 9:16,D,CONTENT CONTENT,CONTENT,substitution_morphological,CONTENT πως CONTENT CONTENT CONTENT CONTENT CONTENT CONTENT CONTENT CONTENT και CONTENT,δε CONTENT πως CONTENT CONTENT CONTENT CONTENT CONTENT CONTENT και CONTENT
9,J 9:17,P66,CONTENT,CONTENT CONTENT,substitution_morphological,CONTENT ουν τω CONTENT CONTENT τι,CONTENT CONTENT ουν τω CONTENT CONTENT τι
9,J 9:17,P66,CONTENT,CONTENT,substitution_morphological,CONTENT ουν τω CONTENT CONTENT τι συ CONTENT περι αυτου,CONTENT CONTENT ουν τω CONTENT CONTENT τι συ CONTENT περι CONTENT
9,J 9:17,P66,[ADD],CONTENT,addition,CONTENT τι συ CONTENT περι αυτου οτι CONTENT σου CONTENT,CONTENT τι συ CONTENT περι CONTENT αυτου οτι CONTENT σου CONTENT
9,J 9:17,P66,CONTENT,CONTENT,substitution_morphological,συ CONTENT περι αυτου οτι CONTENT σου CONTENT CONTENT ο δε,CONTENT περι CONTENT αυτου οτι CONTENT σου CONTENT CONTENT ο δε
9,J 9:17,P66,CONTENT,CONTENT,substitution_morphological,σου CONTENT CONTENT ο δε CONTENT οτι CONTENT CONTENT,σου CONTENT CONTENT ο δε CONTENT οτι προ CONTENT CONTENT
9,J 9:17,P66,CONTENT,προ CONTENT,substitution_morphological,CONTENT ο δε CONTENT οτι CONTENT CONTENT,CONTENT ο δε CONTENT οτι προ CONTENT CONTENT
9,J 9:17,aleph,CONTENT CONTENT,CONTENT CONTENT CONTENT CONTENT ουν,substitution_morphological,CONTENT ουν τω CONTENT CONTENT τι συ CONTENT περι αυτου,CONTENT ουν τω CONTENT CONTENT CONTENT CONTENT ουν τι συ CONTENT περι CONTENT
9,J 9:17,aleph,αυτου,CONTENT του,substitution_morphological,CONTENT τι συ CONTENT περι αυτου οτι CONTENT σου CONTENT CONTENT,ουν τι συ CONTENT περι CONTENT του οτι CONTENT σου CONTENT CONTENT
9,J 9:17,aleph,CONTENT,CONTENT,substitution_morphological,συ CONTENT περι αυτου οτι CONTENT σου CONTENT CONTENT ο δε,CONTENT περι CONTENT του οτι CONTENT σου CONTENT CONTENT ο δε
9,J 9:17,aleph,CONTENT,CONTENT,substitution_morphological,σου CONTENT CONTENT ο δε CONTENT οτι CONTENT CONTENT,σου CONTENT CONTENT ο δε CONTENT οτι προ CONTENT CONTENT
9,J 9:17,aleph,CONTENT,προ CONTENT,substitution_morphological,CONTENT ο δε CONTENT οτι CONTENT CONTENT,CONTENT ο δε CONTENT οτι προ CONTENT CONTENT
9,J 9:17,A,CONTENT,CONTENT συ,substitution_morphological,CONTENT ουν τω CONTENT CONTENT τι συ CONTENT περι αυτου,CONTENT ουν τω CONTENT CONTENT συ τι CONTENT CONTENT περι αυτου
9,J 9:17,A,συ CONTENT,CONTENT CONTENT,substitution_morphological,ουν τω CONTENT CONTENT τι συ CONTENT περι αυτου οτι CONTENT σου,τω CONTENT CONTENT συ τι CONTENT CONTENT περι αυτου οτι CONTENT σου
9,J 9:17,A,CONTENT,CONTENT,substitution_morphological,συ CONTENT περι αυτου οτι CONTENT σου CONTENT CONTENT ο δε,CONTENT CONTENT περι αυτου οτι CONTENT σου CONTENT CONTENT ο δε
9,J 9:17,A,CONTENT,ει CONTENT,substitution_morphological,σου CONTENT CONTENT ο δε CONTENT οτι CONTENT CONTENT,σου CONTENT CONTENT ο δε ει CONTENT οτι CONTENT CONTENT
9,J 9:17,D,CONTENT,CONTENT,substitution_morphological,CONTENT ουν τω CONTENT CONTENT τι,CONTENT ουν τω CONTENT συ τι
9,J 9:17,D,CONTENT,συ,substitution_lexical,CONTENT ουν τω CONTENT CONTENT τι συ CONTENT περι αυτου,CONTENT ουν τω CONTENT συ τι CONTENT περι CONTENT οτι
9,J 9:17,D,συ,[OMIT],omission,ουν τω CONTENT CONTENT τι συ CONTENT περι αυτου οτι CONTENT,ουν τω CONTENT συ τι CONTENT περι CONTENT οτι CONTENT
9,J 9:17,D,αυτου,CONTENT,substitution_morphological,CONTENT τι συ CONTENT περι αυτου οτι CONTENT σου CONTENT CONTENT,CONTENT συ τι CONTENT περι CONTENT οτι CONTENT σου CONTENT CONTENT
9,J 9:17,D,CONTENT,CONTENT,substitution_morphological,συ CONTENT περι αυτου οτι CONTENT σου CONTENT CONTENT ο δε,τι CONTENT περι CONTENT οτι CONTENT σου CONTENT CONTENT ο δε
9,J 9:17,D,CONTENT,CONTENT,substitution_morphological,σου CONTENT CONTENT ο δε CONTENT οτι CONTENT CONTENT,σου CONTENT CONTENT ο δε CONTENT οτι CONTENT CONTENT
9,J 9:18,P66,CONTENT,CONTENT CONTENT,substitution_morphological,CONTENT περι αυτου οτι ην CONTENT και α CONTENT εως CONTENT,CONTENT περι αυτου οτι ην CONTENT CONTENT και CONTENT εως ου CONTENT
9,J 9:18,P66,α CONTENT,CONTENT,substitution_morphological,αυτου οτι ην CONTENT και α CONTENT εως CONTENT CONTENT CONTENT CONTENT,οτι ην CONTENT CONTENT και CONTENT εως ου CONTENT CONTENT CONTENT
9,J 9:18,P66,[ADD],ου,addition,CONTENT και α CONTENT εως CONTENT CONTENT CONTENT CONTENT CONTENT,CONTENT CONTENT και CONTENT εως ου CONTENT CONTENT CONTENT CONTENT CONTENT
9,J 9:18,P66,CONTENT,CONTENT CONTENT,substitution_morphological,και α CONTENT εως CONTENT CONTENT CONTENT CONTENT CONTENT αυτου του,και CONTENT εως ου CONTENT CONTENT CONTENT CONTENT CONTENT αυτου του CONTENT
9,J 9:18,P66,CONTENT CONTENT,CONTENT,substitution_morphological,CONTENT εως CONTENT CONTENT CONTENT CONTENT CONTENT αυτου του CONTENT CONTENT,ου CONTENT CONTENT CONTENT CONTENT CONTENT αυτου του CONTENT
9,J 9:18,P66,CONTENT CONTENT,CONTENT,substitution_morphological,CONTENT CONTENT CONTENT αυτου του CONTENT CONTENT,CONTENT CONTENT CONTENT αυτου του CONTENT
9,J 9:18,aleph,CONTENT,CONTENT CONTENT,substitution_morphological,ουκ CONTENT ουν οι CONTENT περι αυτου,ουκ CONTENT CONTENT ουν οι CONTENT περι CONTENT
9,J 9:18,aleph,αυτου,CONTENT του,substitution_morphological,CONTENT ουν οι CONTENT περι αυτου οτι ην CONTENT και α,CONTENT ουν οι CONTENT περι CONTENT του οτι ην CONTENT και CONTENT
9,J 9:18,aleph,α CONTENT εως,CONTENT CONTENT ως,substitution_morphological,αυτου οτι ην CONTENT και α CONTENT εως CONTENT CONTENT CONTENT CONTENT CONTENT,του οτι ην CONTENT και CONTENT CONTENT ως CONTENT CONTENT CONTENT CONTENT CONTENT
9,J 9:18,aleph,CONTENT,CONTENT CONTENT,substitution_morphological,και α CONTENT εως CONTENT CONTENT CONTENT CONTENT CONTENT αυτου του,και CONTENT CONTENT ως CONTENT CONTENT CONTENT CONTENT CONTENT CONTENT του του
9,J 9:18,aleph,CONTENT CONTENT αυτου,CONTENT CONTENT,substitution_morphological,CONTENT εως CONTENT CONTENT CONTENT CONTENT CONTENT αυτου του CONTENT CONTENT,ως CONTENT CONTENT CONTENT CONTENT CONTENT CONTENT του του CONTENT CONTENT
9,J 9:18,aleph,CONTENT CONTENT,του CONTENT CONTENT,substitution_morphological,CONTENT CONTENT CONTENT αυτου του CONTENT CONTENT,CONTENT CONTENT CONTENT CONTENT του του CONTENT CONTENT
9,J 9:18,A,CONTENT,CONTENT CONTENT,substitution_morphological,ουκ CONTENT ουν οι CONTENT περι αυτου οτι ην CONTENT,ουκ CONTENT ουν οι CONTENT CONTENT περι αυτου οτι CONTENT CONTENT
9,J 9:18,A,ην,[OMIT],omission,οι CONTENT περι αυτου οτι ην CONTENT και α CONTENT εως,CONTENT CONTENT περι αυτου οτι CONTENT CONTENT και CONTENT εως
9,J 9:18,A,[ADD],CONTENT,addition,περι αυτου οτι ην CONTENT και α CONTENT εως CONTENT,CONTENT περι αυτου οτι CONTENT CONTENT και CONTENT εως CONTENT CONTENT
9,J 9:18,A,α CONTENT,CONTENT,substitution_morphological,αυτου οτι ην CONTENT και α CONTENT εως CONTENT CONTENT CONTENT CONTENT,αυτου οτι CONTENT CONTENT και CONTENT εως CONTENT CONTENT CONTENT CONTENT
9,J 9:18,A,CONTENT CONTENT αυτου,CONTENT CONTENT,substitution_morphological,CONTENT εως CONTENT CONTENT CONTENT CONTENT CONTENT αυτου του CONTENT CONTENT,CONTENT εως CONTENT CONTENT CONTENT CONTENT CONTENT του του CONTENT
9,J 9:18,A,CONTENT CONTENT,του CONTENT,substitution_morphological,CONTENT CONTENT CONTENT αυτου του CONTENT CONTENT,CONTENT CONTENT CONTENT CONTENT του του CONTENT
9,J 9:18,D,ουν,[OMIT],omission,ουκ CONTENT ουν οι CONTENT περι αυτου οτι,ουκ CONTENT οι CONTENT περι αυτου εως
9,J 9:18,D,οτι ην CONTENT και α CONTENT,[OMIT],omission,ουν οι CONTENT περι αυτου οτι ην CONTENT και α CONTENT εως CONTENT CONTENT CONTENT CONTENT,CONTENT οι CONTENT περι αυτου εως ου CONTENT CONTENT CONTENT
9,J 9:18,D,CONTENT,ου,substitution_morphological,CONTENT και α CONTENT εως CONTENT CONTENT CONTENT CONTENT CONTENT αυτου,οι CONTENT περι αυτου εως ου CONTENT CONTENT CONTENT του CONTENT
9,J 9:18,D,CONTENT CONTENT αυτου,CONTENT,substitution_morphological,CONTENT εως CONTENT CONTENT CONTENT CONTENT CONTENT αυτου του CONTENT CONTENT,αυτου εως ου CONTENT CONTENT CONTENT του CONTENT
9,J 9:18,D,CONTENT CONTENT,CONTENT,substitution_morphological,CONTENT CONTENT CONTENT αυτου του CONTENT CONTENT,ου CONTENT CONTENT CONTENT του CONTENT
9,J 9:19,P66,και CONTENT CONTENT,CONTENT CONTENT,substitution_morphological,και CONTENT CONTENT αυτους CONTENT CONTENT ουτος CONTENT,CONTENT CONTENT αυτους CONTENT ουτος CONTENT ο
9,J 9:19,P66,CONTENT CONTENT,CONTENT,substitution_morphological,και CONTENT CONTENT αυτους CONTENT CONTENT ουτος CONTENT ο CONTENT CONTENT,CONTENT CONTENT αυτους CONTENT ουτος CONTENT ο CONTENT CONTENT
9,J 9:19,P66,CONTENT τε,CONTENT,substitution_morphological,ο CONTENT CONTENT ον CONTENT CONTENT τε οτι CONTENT CONTENT CONTENT πως,ο CONTENT CONTENT ον CONTENT CONTENT οτι CONTENT CONTENT πως ουν
9,J 9:19,P66,CONTENT CONTENT,CONTENT,substitution_morphological,CONTENT CONTENT τε οτι CONTENT CONTENT CONTENT πως ουν CONTENT CONTENT,ον CONTENT CONTENT οτι CONTENT CONTENT πως ουν CONTENT CONTENT
9,J 9:19,P66,[ADD],CONTENT,addition,CONTENT CONTENT CONTENT πως ουν CONTENT CONTENT,οτι CONTENT CONTENT πως ουν CONTENT CONTENT
9,J 9:19,P66,CONTENT,[OMIT],omission,CONTENT CONTENT πως ουν CONTENT CONTENT,CONTENT πως ουν CONTENT CONTENT
9,J 9:19,aleph,CONTENT CONTENT,CONTENT,substitution_morphological,και CONTENT CONTENT αυτους CONTENT CONTENT ουτος CONTENT,και CONTENT αυτους ει CONTENT ουτος CONTENT
9,J 9:19,aleph,CONTENT CONTENT,ει CONTENT,substitution_morphological,και CONTENT CONTENT αυτους CONTENT CONTENT ουτος CONTENT ο CONTENT CONTENT,και CONTENT αυτους ει CONTENT ουτος CONTENT CONTENT ο CONTENT
9,J 9:19,aleph,CONTENT,CONTENT CONTENT,substitution_morphological,CONTENT αυτους CONTENT CONTENT ουτος CONTENT ο CONTENT CONTENT ον CONTENT,CONTENT αυτους ει CONTENT ουτος CONTENT CONTENT ο CONTENT CONTENT ον CONTENT
9,J 9:19,aleph,CONTENT τε,CONTENT,substitution_morphological,ο CONTENT CONTENT ον CONTENT CONTENT τε οτι CONTENT CONTENT CONTENT πως,ο CONTENT CONTENT ον CONTENT CONTENT οτι CONTENT CONTENT CONTENT πως
9,J 9:19,aleph,CONTENT CONTENT,CONTENT CONTENT,substitution_morphological,CONTENT CONTENT τε οτι CONTENT CONTENT CONTENT πως ουν CONTENT CONTENT,ον CONTENT CONTENT οτι CONTENT CONTENT CONTENT πως ουν CONTENT CONTENT
9,J 9:19,A,CONTENT CONTENT,CONTENT,substitution_morphological,και CONTENT CONTENT αυτους CONTENT CONTENT ουτος CONTENT,και CONTENT αυτους CONTENT ουτος CONTENT ο
9,J 9:19,A,CONTENT CONTENT,CONTENT,substitution_morphological,και CONTENT CONTENT αυτους CONTENT CONTENT ουτος CONTENT ο CONTENT CONTENT,και CONTENT αυτους CONTENT ουτος CONTENT ο CONTENT υμων
9,J 9:19,A,CONTENT CONTENT τε,υμεις CONTENT,substitution_morphological,CONTENT ο CONTENT CONTENT ον CONTENT CONTENT τε οτι CONTENT CONTENT CONTENT πως,CONTENT ο CONTENT υμων ον υμεις CONTENT οτι CONTENT CONTENT CONTENT πως
9,J 9:19,A,CONTENT CONTENT,CONTENT CONTENT,substitution_morphological,CONTENT CONTENT τε οτι CONTENT CONTENT CONTENT πως ουν CONTENT CONTENT,ον υμεις CONTENT οτι CONTENT CONTENT CONTENT πως ουν CONTENT CONTENT
9,J 9:19,A,[ADD],CONTENT,addition,CONTENT CONTENT CONTENT πως ουν CONTENT CONTENT,CONTENT CONTENT CONTENT πως ουν CONTENT CONTENT
9,J 9:19,A,CONTENT,[OMIT],omission,CONTENT CONTENT πως ουν CONTENT CONTENT,CONTENT πως ουν CONTENT CONTENT
9,J 9:19,D,CONTENT CONTENT,CONTENT,substitution_morphological,και CONTENT CONTENT αυτους CONTENT CONTENT ουτος CONTENT,και CONTENT αυτους CONTENT ει CONTENT ουτος
9,J 9:19,D,CONTENT CONTENT,CONTENT ει CONTENT,substitution_morphological,και CONTENT CONTENT αυτους CONTENT CONTENT ουτος CONTENT ο CONTENT CONTENT,και CONTENT αυτους CONTENT ει CONTENT ουτος ο CONTENT CONTENT ον
9,J 9:19,D,CONTENT,[OMIT],omission,CONTENT αυτους CONTENT CONTENT ουτος CONTENT ο CONTENT CONTENT ον CONTENT,αυτους CONTENT ει CONTENT ουτος ο CONTENT CONTENT ον CONTENT
9,J 9:19,D,CONTENT τε,CONTENT,substitution_morphological,ο CONTENT CONTENT ον CONTENT CONTENT τε οτι CONTENT CONTENT CONTENT πως,ο CONTENT CONTENT ον CONTENT CONTENT οτι CONTENT CONTENT CONTENT πως
9,J 9:19,D,CONTENT CONTENT,CONTENT CONTENT,substitution_morphological,CONTENT CONTENT τε οτι CONTENT CONTENT CONTENT πως ουν CONTENT CONTENT,ον CONTENT CONTENT οτι CONTENT CONTENT CONTENT πως ουν CONTENT CONTENT
9,J 9:20,P66,CONTENT,CONTENT CONTENT,substitution_morphological,CONTENT ουν οι CONTENT αυτου και,CONTENT CONTENT ουν οι CONTENT αυτου και
9,J 9:20,P66,CONTENT,CONTENT,substitution_morphological,ουν οι CONTENT αυτου και CONTENT CONTENT οτι ου CONTENT CONTENT,ουν οι CONTENT αυτου και CONTENT CONTENT οτι ουτος CONTENT ο
9,J 9:20,P66,ου CONTENT,ουτος,substitution_morphological,αυτου και CONTENT CONTENT οτι ου CONTENT CONTENT ο CONTENT CONTENT και,αυτου και CONTENT CONTENT οτι ουτος CONTENT ο CONTENT η CONTENT
9,J 9:20,P66,CONTENT CONTENT,CONTENT η CONTENT,substitution_morphological,οτι ου CONTENT CONTENT ο CONTENT CONTENT και οτι CONTENT CONTENT CONTENT,CONTENT οτι ουτος CONTENT ο CONTENT η CONTENT και οτι CONTENT CONTENT
9,J 9:20,P66,CONTENT CONTENT,CONTENT,substitution_morphological,CONTENT CONTENT και οτι CONTENT CONTENT CONTENT,η CONTENT και οτι CONTENT CONTENT
9,J 9:20,aleph,CONTENT,CONTENT μεν,substitution_morphological,οι CONTENT αυτου και CONTENT CONTENT οτι ου CONTENT CONTENT ο,οι CONTENT αυτου και CONTENT CONTENT μεν οτι ουτος CONTENT CONTENT ο
9,J 9:20,aleph,ου CONTENT CONTENT,ουτος CONTENT CONTENT,substitution_morphological,αυτου και CONTENT CONTENT οτι ου CONTENT CONTENT ο CONTENT CONTENT και οτι,και CONTENT CONTENT μεν οτι ουτος CONTENT CONTENT ο CONTENT ημων και οτι
9,J 9:20,aleph,CONTENT CONTENT,CONTENT ημων,substitution_morphological,οτι ου CONTENT CONTENT ο CONTENT CONTENT και οτι CONTENT CONTENT CONTENT,οτι ουτος CONTENT CONTENT ο CONTENT ημων και οτι CONTENT CONTENT CONTENT
9,J 9:20,A,ουν,δε αυτοις,substitution_lexical,CONTENT ουν οι CONTENT αυτου και CONTENT,CONTENT δε αυτοις οι CONTENT CONTENT αυτου και
9,J 9:20,A,CONTENT,CONTENT CONTENT,substitution_morphological,CONTENT ουν οι CONTENT αυτου και CONTENT CONTENT οτι,CONTENT δε αυτοις οι CONTENT CONTENT αυτου και CONTENT CONTENT οτι
9,J 9:20,A,CONTENT CONTENT,CONTENT CONTENT,substitution_morphological,ουν οι CONTENT αυτου και CONTENT CONTENT οτι ου CONTENT CONTENT ο,οι CONTENT CONTENT αυτου και CONTENT CONTENT οτι ουτος CONTENT ο CONTENT
9,J 9:20,A,ου CONTENT,ουτος,substitution_morphological,αυτου και CONTENT CONTENT οτι ου CONTENT CONTENT ο CONTENT CONTENT και,αυτου και CONTENT CONTENT οτι ουτος CONTENT ο CONTENT CONTENT και
9,J 9:20,A,CONTENT CONTENT,CONTENT CONTENT,substitution_morphological,CONTENT CONTENT και οτι CONTENT CONTENT CONTENT,CONTENT CONTENT και οτι CONTENT CONTENT CONTENT
9,J 9:20,D,ουν,αυτοις,substitution_morphological,CONTENT ουν οι CONTENT αυτου και CONTENT,CONTENT αυτοις οι CONTENT αυτου και CONTENT
9,J 9:20,D,CONTENT,CONTENT,substitution_morphological,ουν οι CONTENT αυτου και CONTENT CONTENT οτι ου CONTENT CONTENT,αυτοις οι CONTENT αυτου και CONTENT CONTENT οτι ουτος CONTENT ο
9,J 9:20,D,ου CONTENT,ουτος,substitution_morphological,αυτου και CONTENT CONTENT οτι ου CONTENT CONTENT ο CONTENT CONTENT και,αυτου και CONTENT CONTENT οτι ουτος CONTENT ο CONTENT ημων και
9,J 9:20,D,CONTENT,ημων,substitution_morphological,ου CONTENT CONTENT ο CONTENT CONTENT και οτι CONTENT CONTENT CONTENT,οτι ουτος CONTENT ο CONTENT ημων και οτι CONTENT CONTENT
9,J 9:20,D,CONTENT CONTENT,CONTENT,substitution_morphological,CONTENT CONTENT και οτι CONTENT CONTENT CONTENT,CONTENT ημων και οτι CONTENT CONTENT
9,J 9:21,P66,CONTENT CONTENT,CONTENT,substitution_morphological,πως δε CONTENT CONTENT CONTENT ουκ CONTENT η τις CONTENT,πως δε CONTENT CONTENT ουκ CONTENT η τις CONTENT
9,J 9:21,P66,CONTENT,CONTENT CONTENT,substitution_morphological,η τις CONTENT αυτου CONTENT CONTENT ημεις ου CONTENT CONTENT αυτον,η τις CONTENT αυτου CONTENT CONTENT CONTENT ημεις ουκ CONTENT αυτον CONTENT
9,J 9:21,P66,ου CONTENT,ουκ,substitution_morphological,CONTENT αυτου CONTENT CONTENT ημεις ου CONTENT CONTENT αυτον CONTENT CONTENT CONTENT,αυτου CONTENT CONTENT CONTENT ημεις ουκ CONTENT αυτον CONTENT CONTENT CONTENT
9,J 9:21,P66,CONTENT CONTENT,CONTENT CONTENT,substitution_morphological,ημεις ου CONTENT CONTENT αυτον CONTENT CONTENT CONTENT CONTENT CONTENT CONTENT περι,CONTENT ημεις ουκ CONTENT αυτον CONTENT CONTENT CONTENT CONTENT αυτος περι CONTENT
9,J 9:21,P66,CONTENT CONTENT,αυτος,substitution_morphological,αυτον CONTENT CONTENT CONTENT CONTENT CONTENT CONTENT περι CONTENT CONTENT CONTENT,αυτον CONTENT CONTENT CONTENT CONTENT αυτος περι CONTENT CONTENT
9,J 9:21,P66,CONTENT CONTENT,CONTENT,substitution_morphological,CONTENT CONTENT CONTENT περι CONTENT CONTENT CONTENT,CONTENT CONTENT αυτος περι CONTENT CONTENT
9,J 9:21,aleph,CONTENT CONTENT CONTENT,CONTENT CONTENT,substitution_morphological,πως δε CONTENT CONTENT CONTENT ουκ CONTENT η τις CONTENT,πως δε CONTENT CONTENT ουκ CONTENT μεν η τις
9,J 9:21,aleph,CONTENT,CONTENT μεν,substitution_morphological,δε CONTENT CONTENT CONTENT ουκ CONTENT η τις CONTENT αυτου CONTENT,πως δε CONTENT CONTENT ουκ CONTENT μεν η τις CONTENT αυτου CONTENT
9,J 9:21,aleph,CONTENT,CONTENT,substitution_morphological,CONTENT ουκ CONTENT η τις CONTENT αυτου CONTENT CONTENT ημεις ου,ουκ CONTENT μεν η τις CONTENT αυτου CONTENT CONTENT CONTENT ημεις
9,J 9:21,aleph,CONTENT,CONTENT CONTENT,substitution_morphological,η τις CONTENT αυτου CONTENT CONTENT ημεις ου CONTENT CONTENT αυτον,η τις CONTENT αυτου CONTENT CONTENT CONTENT ημεις ου CONTENT CONTENT αυτος
9,J 9:21,aleph,αυτον CONTENT CONTENT,αυτος,substitution_lexical,CONTENT ημεις ου CONTENT CONTENT αυτον CONTENT CONTENT CONTENT CONTENT CONTENT CONTENT περι,CONTENT ημεις ου CONTENT CONTENT αυτος CONTENT CONTENT αυτον CONTENT CONTENT
9,J 9:21,aleph,CONTENT CONTENT,αυτον CONTENT CONTENT CONTENT αυτος,substitution_lexical,αυτον CONTENT CONTENT CONTENT CONTENT CONTENT CONTENT περι CONTENT CONTENT CONTENT,CONTENT CONTENT αυτος CONTENT CONTENT αυτον CONTENT CONTENT CONTENT αυτος περι CONTENT CONTENT
9,J 9:21,aleph,CONTENT CONTENT,CONTENT,substitution_morphological,CONTENT CONTENT CONTENT περι CONTENT CONTENT CONTENT,CONTENT CONTENT αυτος περι CONTENT CONTENT
9,J 9:21,A,CONTENT CONTENT,CONTENT,substitution_morphological,πως δε CONTENT CONTENT CONTENT ουκ CONTENT η τις CONTENT,πως δε CONTENT CONTENT ουκ CONTENT η τις CONTENT
9,J 9:21,A,CONTENT,CONTENT,substitution_morphological,CONTENT ουκ CONTENT η τις CONTENT αυτου CONTENT CONTENT ημεις ου,CONTENT ουκ CONTENT η τις CONTENT αυτου CONTENT CONTENT ημεις ουκ
9,J 9:21,A,ου CONTENT CONTENT αυτον CONTENT CONTENT,ουκ CONTENT μεν αυτος,substitution_morphological,CONTENT αυτου CONTENT CONTENT ημεις ου CONTENT CONTENT αυτον CONTENT CONTENT CONTENT CONTENT CONTENT CONTENT περι,CONTENT αυτου CONTENT CONTENT ημεις ουκ CONTENT μεν αυτος CONTENT CONTENT CONTENT CONTENT αυτος
9,J 9:21,A,CONTENT CONTENT,CONTENT CONTENT αυτος,substitution_lexical,αυτον CONTENT CONTENT CONTENT CONTENT CONTENT CONTENT περι CONTENT CONTENT CONTENT,CONTENT μεν αυτος CONTENT CONTENT CONTENT CONTENT αυτος περι CONTENT του CONTENT
9,J 9:21,A,CONTENT CONTENT CONTENT,CONTENT του CONTENT,substitution_morphological,CONTENT CONTENT CONTENT CONTENT περι CONTENT CONTENT CONTENT,CONTENT CONTENT CONTENT αυτος περι CONTENT του CONTENT
9,J 9:21,D,CONTENT CONTENT,CONTENT,substitution_morphological,πως δε CONTENT CONTENT CONTENT ουκ CONTENT η τις CONTENT,πως δε CONTENT CONTENT ουκ CONTENT η τις αυτου
9,J 9:21,D,CONTENT,[OMIT],omission,CONTENT ουκ CONTENT η τις CONTENT αυτου CONTENT CONTENT ημεις ου,CONTENT ουκ CONTENT η τις αυτου CONTENT CONTENT CONTENT ημεις
9,J 9:21,D,[ADD],CONTENT,addition,CONTENT η τις CONTENT αυτου CONTENT CONTENT ημεις ου CONTENT,ουκ CONTENT η τις αυτου CONTENT CONTENT CONTENT ημεις ουκ CONTENT
9,J 9:21,D,ου CONTENT,ουκ,substitution_morphological,CONTENT αυτου CONTENT CONTENT ημεις ου CONTENT CONTENT αυτον CONTENT CONTENT CONTENT,αυτου CONTENT CONTENT CONTENT ημεις ουκ CONTENT αυτον CONTENT CONTENT CONTENT
